model,quality,path,name,nrows,ncols,nnz,mean_nnz_per_row,std_nnz_per_row,mean_nnz_per_col,std_nnz_per_col,sparsity
transformer,17.42,dlmc/transformer/random_pruning/0.95/body_decoder_layer_3_ffn_conv2_fully_connected.smtx,transformer/random_pruning/0.95/body_decoder_layer_3_ffn_conv2_fully_connected,512,2048,52428.0,102.3984375,9.61187362671,25.599609375,5.00125312805,0.950000762939
transformer,17.42,dlmc/transformer/random_pruning/0.95/body_encoder_layer_3_self_attention_multihead_attention_output_transform_fully_connected.smtx,transformer/random_pruning/0.95/body_encoder_layer_3_self_attention_multihead_attention_output_transform_fully_connected,512,512,13107.0,25.599609375,5.0029129982,25.599609375,4.914686203,0.950000762939
transformer,17.42,dlmc/transformer/random_pruning/0.95/body_encoder_layer_5_ffn_conv2_fully_connected.smtx,transformer/random_pruning/0.95/body_encoder_layer_5_ffn_conv2_fully_connected,512,2048,52428.0,102.3984375,10.0281543732,25.599609375,4.93876934052,0.950000762939
transformer,17.42,dlmc/transformer/random_pruning/0.95/body_decoder_layer_5_ffn_conv2_fully_connected.smtx,transformer/random_pruning/0.95/body_decoder_layer_5_ffn_conv2_fully_connected,512,2048,52428.0,102.3984375,10.3577337265,25.599609375,4.94617891312,0.950000762939
transformer,17.42,dlmc/transformer/random_pruning/0.95/body_encoder_layer_2_self_attention_multihead_attention_k_fully_connected.smtx,transformer/random_pruning/0.95/body_encoder_layer_2_self_attention_multihead_attention_k_fully_connected,512,512,13107.0,25.599609375,4.84302806854,25.599609375,5.02356147766,0.950000762939
transformer,17.42,dlmc/transformer/random_pruning/0.95/body_decoder_layer_3_self_attention_multihead_attention_k_fully_connected.smtx,transformer/random_pruning/0.95/body_decoder_layer_3_self_attention_multihead_attention_k_fully_connected,512,512,13107.0,25.599609375,4.86074018478,25.599609375,5.16238641739,0.950000762939
transformer,17.42,dlmc/transformer/random_pruning/0.95/body_decoder_layer_3_self_attention_multihead_attention_output_transform_fully_connected.smtx,transformer/random_pruning/0.95/body_decoder_layer_3_self_attention_multihead_attention_output_transform_fully_connected,512,512,13107.0,25.599609375,4.71552419662,25.599609375,4.96883201599,0.950000762939
transformer,17.42,dlmc/transformer/random_pruning/0.95/body_decoder_layer_4_encdec_attention_multihead_attention_k_fully_connected.smtx,transformer/random_pruning/0.95/body_decoder_layer_4_encdec_attention_multihead_attention_k_fully_connected,512,512,13107.0,25.599609375,5.03870153427,25.599609375,5.14723062515,0.950000762939
transformer,17.42,dlmc/transformer/random_pruning/0.95/body_encoder_layer_0_self_attention_multihead_attention_output_transform_fully_connected.smtx,transformer/random_pruning/0.95/body_encoder_layer_0_self_attention_multihead_attention_output_transform_fully_connected,512,512,13107.0,25.599609375,4.97433233261,25.599609375,5.13621473312,0.950000762939
transformer,17.42,dlmc/transformer/random_pruning/0.95/body_encoder_layer_5_self_attention_multihead_attention_k_fully_connected.smtx,transformer/random_pruning/0.95/body_encoder_layer_5_self_attention_multihead_attention_k_fully_connected,512,512,13107.0,25.599609375,4.88878631592,25.599609375,5.31854820251,0.950000762939
transformer,17.42,dlmc/transformer/random_pruning/0.95/body_decoder_layer_5_self_attention_multihead_attention_output_transform_fully_connected.smtx,transformer/random_pruning/0.95/body_decoder_layer_5_self_attention_multihead_attention_output_transform_fully_connected,512,512,13107.0,25.599609375,4.82889270782,25.599609375,4.94005441666,0.950000762939
transformer,17.42,dlmc/transformer/random_pruning/0.95/body_decoder_layer_4_self_attention_multihead_attention_k_fully_connected.smtx,transformer/random_pruning/0.95/body_decoder_layer_4_self_attention_multihead_attention_k_fully_connected,512,512,13107.0,25.599609375,5.10761499405,25.599609375,4.88319015503,0.950000762939
transformer,17.42,dlmc/transformer/random_pruning/0.95/body_encoder_layer_2_ffn_conv2_fully_connected.smtx,transformer/random_pruning/0.95/body_encoder_layer_2_ffn_conv2_fully_connected,512,2048,52428.0,102.3984375,10.1988735199,25.599609375,5.00632762909,0.950000762939
transformer,17.42,dlmc/transformer/random_pruning/0.95/body_decoder_layer_3_encdec_attention_multihead_attention_output_transform_fully_connected.smtx,transformer/random_pruning/0.95/body_decoder_layer_3_encdec_attention_multihead_attention_output_transform_fully_connected,512,512,13107.0,25.599609375,4.87117576599,25.599609375,5.07808542252,0.950000762939
transformer,17.42,dlmc/transformer/random_pruning/0.95/body_encoder_layer_0_self_attention_multihead_attention_q_fully_connected.smtx,transformer/random_pruning/0.95/body_encoder_layer_0_self_attention_multihead_attention_q_fully_connected,512,512,13107.0,25.599609375,4.78990602493,25.599609375,5.23526954651,0.950000762939
transformer,17.42,dlmc/transformer/random_pruning/0.95/body_encoder_layer_1_self_attention_multihead_attention_k_fully_connected.smtx,transformer/random_pruning/0.95/body_encoder_layer_1_self_attention_multihead_attention_k_fully_connected,512,512,13107.0,25.599609375,4.89238023758,25.599609375,4.76578760147,0.950000762939
transformer,17.42,dlmc/transformer/random_pruning/0.95/body_decoder_layer_1_ffn_conv1_fully_connected.smtx,transformer/random_pruning/0.95/body_decoder_layer_1_ffn_conv1_fully_connected,2048,512,52428.0,25.599609375,5.01538991928,102.3984375,10.1798963547,0.950000762939
transformer,17.42,dlmc/transformer/random_pruning/0.95/body_encoder_layer_3_self_attention_multihead_attention_k_fully_connected.smtx,transformer/random_pruning/0.95/body_encoder_layer_3_self_attention_multihead_attention_k_fully_connected,512,512,13107.0,25.599609375,5.16352128983,25.599609375,4.89916276932,0.950000762939
transformer,17.42,dlmc/transformer/random_pruning/0.95/body_encoder_layer_4_self_attention_multihead_attention_q_fully_connected.smtx,transformer/random_pruning/0.95/body_encoder_layer_4_self_attention_multihead_attention_q_fully_connected,512,512,13107.0,25.599609375,4.8819899559,25.599609375,4.90314769745,0.950000762939
transformer,17.42,dlmc/transformer/random_pruning/0.95/body_decoder_layer_1_encdec_attention_multihead_attention_output_transform_fully_connected.smtx,transformer/random_pruning/0.95/body_decoder_layer_1_encdec_attention_multihead_attention_output_transform_fully_connected,512,512,13107.0,25.599609375,5.06961631775,25.599609375,5.30236530304,0.950000762939
transformer,17.42,dlmc/transformer/random_pruning/0.95/body_decoder_layer_0_encdec_attention_multihead_attention_k_fully_connected.smtx,transformer/random_pruning/0.95/body_decoder_layer_0_encdec_attention_multihead_attention_k_fully_connected,512,512,13107.0,25.599609375,4.95899534225,25.599609375,4.97315406799,0.950000762939
transformer,17.42,dlmc/transformer/random_pruning/0.95/body_decoder_layer_4_encdec_attention_multihead_attention_v_fully_connected.smtx,transformer/random_pruning/0.95/body_decoder_layer_4_encdec_attention_multihead_attention_v_fully_connected,512,512,13107.0,25.599609375,5.05765962601,25.599609375,5.16730213165,0.950000762939
transformer,17.42,dlmc/transformer/random_pruning/0.95/body_decoder_layer_0_self_attention_multihead_attention_output_transform_fully_connected.smtx,transformer/random_pruning/0.95/body_decoder_layer_0_self_attention_multihead_attention_output_transform_fully_connected,512,512,13107.0,25.599609375,4.83576345444,25.599609375,5.06383466721,0.950000762939
transformer,17.42,dlmc/transformer/random_pruning/0.95/body_encoder_layer_0_ffn_conv1_fully_connected.smtx,transformer/random_pruning/0.95/body_encoder_layer_0_ffn_conv1_fully_connected,2048,512,52428.0,25.599609375,4.8769865036,102.3984375,10.2103567123,0.950000762939
transformer,17.42,dlmc/transformer/random_pruning/0.95/body_decoder_layer_4_encdec_attention_multihead_attention_q_fully_connected.smtx,transformer/random_pruning/0.95/body_decoder_layer_4_encdec_attention_multihead_attention_q_fully_connected,512,512,13107.0,25.599609375,5.02278375626,25.599609375,4.87598514557,0.950000762939
transformer,17.42,dlmc/transformer/random_pruning/0.95/body_encoder_layer_2_self_attention_multihead_attention_v_fully_connected.smtx,transformer/random_pruning/0.95/body_encoder_layer_2_self_attention_multihead_attention_v_fully_connected,512,512,13107.0,25.599609375,5.01383209229,25.599609375,5.13925552368,0.950000762939
transformer,17.42,dlmc/transformer/random_pruning/0.95/body_decoder_layer_2_self_attention_multihead_attention_output_transform_fully_connected.smtx,transformer/random_pruning/0.95/body_decoder_layer_2_self_attention_multihead_attention_output_transform_fully_connected,512,512,13107.0,25.599609375,4.72834682465,25.599609375,4.81917524338,0.950000762939
transformer,17.42,dlmc/transformer/random_pruning/0.95/body_encoder_layer_2_self_attention_multihead_attention_output_transform_fully_connected.smtx,transformer/random_pruning/0.95/body_encoder_layer_2_self_attention_multihead_attention_output_transform_fully_connected,512,512,13107.0,25.599609375,4.96922540665,25.599609375,5.17598819733,0.950000762939
transformer,17.42,dlmc/transformer/random_pruning/0.95/body_encoder_layer_3_self_attention_multihead_attention_v_fully_connected.smtx,transformer/random_pruning/0.95/body_encoder_layer_3_self_attention_multihead_attention_v_fully_connected,512,512,13107.0,25.599609375,4.89716863632,25.599609375,5.10378980637,0.950000762939
transformer,17.42,dlmc/transformer/random_pruning/0.95/body_decoder_layer_1_self_attention_multihead_attention_k_fully_connected.smtx,transformer/random_pruning/0.95/body_decoder_layer_1_self_attention_multihead_attention_k_fully_connected,512,512,13107.0,25.599609375,4.64499855042,25.599609375,5.36170578003,0.950000762939
transformer,17.42,dlmc/transformer/random_pruning/0.95/body_decoder_layer_4_ffn_conv1_fully_connected.smtx,transformer/random_pruning/0.95/body_decoder_layer_4_ffn_conv1_fully_connected,2048,512,52428.0,25.599609375,4.89926242828,102.3984375,9.65323734283,0.950000762939
transformer,17.42,dlmc/transformer/random_pruning/0.95/body_decoder_layer_2_encdec_attention_multihead_attention_output_transform_fully_connected.smtx,transformer/random_pruning/0.95/body_decoder_layer_2_encdec_attention_multihead_attention_output_transform_fully_connected,512,512,13107.0,25.599609375,4.64079189301,25.599609375,5.12479400635,0.950000762939
transformer,17.42,dlmc/transformer/random_pruning/0.95/body_decoder_layer_4_self_attention_multihead_attention_v_fully_connected.smtx,transformer/random_pruning/0.95/body_decoder_layer_4_self_attention_multihead_attention_v_fully_connected,512,512,13107.0,25.599609375,4.9404501915,25.599609375,4.77397680283,0.950000762939
transformer,17.42,dlmc/transformer/random_pruning/0.95/body_encoder_layer_4_self_attention_multihead_attention_v_fully_connected.smtx,transformer/random_pruning/0.95/body_encoder_layer_4_self_attention_multihead_attention_v_fully_connected,512,512,13107.0,25.599609375,4.91945266724,25.599609375,5.1790060997,0.950000762939
transformer,17.42,dlmc/transformer/random_pruning/0.95/body_decoder_layer_0_self_attention_multihead_attention_k_fully_connected.smtx,transformer/random_pruning/0.95/body_decoder_layer_0_self_attention_multihead_attention_k_fully_connected,512,512,13107.0,25.599609375,4.9463763237,25.599609375,5.2292971611,0.950000762939
transformer,17.42,dlmc/transformer/random_pruning/0.95/body_encoder_layer_5_self_attention_multihead_attention_v_fully_connected.smtx,transformer/random_pruning/0.95/body_encoder_layer_5_self_attention_multihead_attention_v_fully_connected,512,512,13107.0,25.599609375,4.80781364441,25.599609375,5.21396112442,0.950000762939
transformer,17.42,dlmc/transformer/random_pruning/0.95/body_decoder_layer_3_self_attention_multihead_attention_v_fully_connected.smtx,transformer/random_pruning/0.95/body_decoder_layer_3_self_attention_multihead_attention_v_fully_connected,512,512,13107.0,25.599609375,4.94400691986,25.599609375,5.11220216751,0.950000762939
transformer,17.42,dlmc/transformer/random_pruning/0.95/body_decoder_layer_0_encdec_attention_multihead_attention_v_fully_connected.smtx,transformer/random_pruning/0.95/body_decoder_layer_0_encdec_attention_multihead_attention_v_fully_connected,512,512,13107.0,25.599609375,5.04993009567,25.599609375,5.43981981277,0.950000762939
transformer,17.42,dlmc/transformer/random_pruning/0.95/body_encoder_layer_2_self_attention_multihead_attention_q_fully_connected.smtx,transformer/random_pruning/0.95/body_encoder_layer_2_self_attention_multihead_attention_q_fully_connected,512,512,13107.0,25.599609375,4.93174505234,25.599609375,5.20571327209,0.950000762939
transformer,17.42,dlmc/transformer/random_pruning/0.95/body_encoder_layer_0_self_attention_multihead_attention_v_fully_connected.smtx,transformer/random_pruning/0.95/body_encoder_layer_0_self_attention_multihead_attention_v_fully_connected,512,512,13107.0,25.599609375,4.95978355408,25.599609375,4.76209783554,0.950000762939
transformer,17.42,dlmc/transformer/random_pruning/0.95/body_decoder_layer_0_self_attention_multihead_attention_q_fully_connected.smtx,transformer/random_pruning/0.95/body_decoder_layer_0_self_attention_multihead_attention_q_fully_connected,512,512,13107.0,25.599609375,5.07192754745,25.599609375,5.14874839783,0.950000762939
transformer,17.42,dlmc/transformer/random_pruning/0.95/body_decoder_layer_0_encdec_attention_multihead_attention_output_transform_fully_connected.smtx,transformer/random_pruning/0.95/body_decoder_layer_0_encdec_attention_multihead_attention_output_transform_fully_connected,512,512,13107.0,25.599609375,5.13050746918,25.599609375,5.02356147766,0.950000762939
transformer,17.42,dlmc/transformer/random_pruning/0.95/body_decoder_layer_2_ffn_conv2_fully_connected.smtx,transformer/random_pruning/0.95/body_decoder_layer_2_ffn_conv2_fully_connected,512,2048,52428.0,102.3984375,9.37674045563,25.599609375,4.99030685425,0.950000762939
transformer,17.42,dlmc/transformer/random_pruning/0.95/body_decoder_layer_3_encdec_attention_multihead_attention_v_fully_connected.smtx,transformer/random_pruning/0.95/body_decoder_layer_3_encdec_attention_multihead_attention_v_fully_connected,512,512,13107.0,25.599609375,5.00408411026,25.599609375,5.14798927307,0.950000762939
transformer,17.42,dlmc/transformer/random_pruning/0.95/body_decoder_layer_3_encdec_attention_multihead_attention_k_fully_connected.smtx,transformer/random_pruning/0.95/body_decoder_layer_3_encdec_attention_multihead_attention_k_fully_connected,512,512,13107.0,25.599609375,5.10455465317,25.599609375,5.05727338791,0.950000762939
transformer,17.42,dlmc/transformer/random_pruning/0.95/body_encoder_layer_0_self_attention_multihead_attention_k_fully_connected.smtx,transformer/random_pruning/0.95/body_encoder_layer_0_self_attention_multihead_attention_k_fully_connected,512,512,13107.0,25.599609375,4.93372440338,25.599609375,5.01500082016,0.950000762939
transformer,17.42,dlmc/transformer/random_pruning/0.95/body_encoder_layer_5_self_attention_multihead_attention_output_transform_fully_connected.smtx,transformer/random_pruning/0.95/body_encoder_layer_5_self_attention_multihead_attention_output_transform_fully_connected,512,512,13107.0,25.599609375,4.90235090256,25.599609375,5.16276502609,0.950000762939
transformer,17.42,dlmc/transformer/random_pruning/0.95/body_decoder_layer_5_encdec_attention_multihead_attention_v_fully_connected.smtx,transformer/random_pruning/0.95/body_decoder_layer_5_encdec_attention_multihead_attention_v_fully_connected,512,512,13107.0,25.599609375,5.03443574905,25.599609375,5.07885456085,0.950000762939
